,time,text
429,2020-02-09,"KV vs Tony Heller - Climate Change Debate - Twitter Part 1, it's quite short. https://mikenormaneconomics.blogspot.com/2020/01/kv-vs-tony-heller-tweeter-debate.html?m=1 These are a bit longer P2 https://mikenormaneconomics.blogspot.com/2020/01/kv-vs-heller-twitter-part-2.html?m=1 P3 https://mikenormaneconomics.blogspot.com/2020/01/kv-vs-tony-heller-twitter-part-3.html?m=1"
430,2020-02-09,"Negligible for who? The millions already displaced each year by climate change? The nuclear armed nations squabbling over water? The scientists researching the best way to put millions of tons of SO₂ into the atmosphere? There'll be sunlit uplands alright, but still no jam."
431,2020-02-09,Bloomberg coauthored a book on climate change.
432,2020-02-09,"Gad Saad predicts EVERY acceptance speech at #TheOscars tonight. ‘Thank you @TheAcademy for this honor. I hate myself because I’m white &amp; heterosexual. This award should go to a transgender person of color who fights against climate change. Oh, and @realDonaldTrump is Hitler.’"
433,2020-02-09,#SkepticalScience is little more than a group of #ClimateChange loonies seeking to blacklist credible environmental scientists who can credibly debunk thr wild theories. 
434,2020-02-09,"That’s just nonsense. Liberal democratic capitalist societies like the UK, Norway and Germany are leading the world in addressing climate change. Name a socialist country that is doing more ?"
435,2020-02-09,Celebrations as 1 #ClimateChange driven natural disaster is averted by a slightly less horrific #ClimateChange driven natural disaster. How will @ScottMorrisonMP handle the #NSWFloods say no link between rain and floods https://chaser.com.au/general-news/celebration-as-natural-disaster-averted-by-slightly-less-horrific-natural-disaster/ #auspol #scomomustgo
436,2020-02-09,"But that's not true. We already know Google is heavily manipulating their results when it comes to political issues. Sure, searching for donut Earth might have no counter articles. But try searching for climate change. It's nothing BUT counter articles."
437,2020-02-09,I have a three month old baby sleeping beside me. I wish @AOC believed more in humanity and our ability to adapt and thrive. #ClimateChange won’t end us. We are good at finding solutions Find someone to love and make a family. Have hope.
438,2020-02-09,#climatechange #earth #EV100 members are progressing quickly towards their goals – deploying electric vehicles and charging points at speed 
439,2020-02-09,"their is no amount of trees that can be enough to cure climate change , until their is another alternative to tree/wood"
440,2020-02-09,The #ClimateCrisis will impact everyone. You can not hide from the #ClimateChange #ClimateAction #dumpfossilfuels #ExtinctionRebellion #GoSolar #NoCoal #FridaysForFuture
441,2020-02-09,3 of 5 stars to Climate Change and the Nation State by Anatol Lieven 
442,2020-02-09,"Thunderstorms in central Canada in January? What's the matter, you don't like new things? #ClimateChange #GlobalWarming"
443,2020-02-09,"The ABC should immediately retract this nonsense. Climate Change predicted the fires AND the rains (more extreme weather events, and rapid opposite reaction as the Earth's atmosphere tries to rebalance all that energy)"
444,2020-02-09,"Chasing climate change in Norway. Beautiful storytelling, worrying information. Worth your time! (Approx 10 minutes) "
445,2020-02-09,"On how humans have been shaping The Amazon for over 4500 years. ""...results demonstrate that, through closed-canopy forest enrichment, limited clearing for crop cultivation and low-severity fire management, long-term food security was attained despite climate and social changes."" "
446,2020-02-09,Please don't go down the rabbit-hole of how these people think climate change ties into all the rest. Life's too short for that.
447,2020-02-09,"I honestly think the only things they'll bring up are: diversity, feminism and climate change. "
448,2020-02-09,Who really cares about this? Climate change is a hoax! 
449,2020-02-09,I’m curious what’s lead you to the conclusion that climate change is a hoax.
450,2020-02-09,Heh @mlandryMP - you are an MP. We pay you to be informed about key issues like climate change. Your question “where does our electricity come from without coal” suggests a level of ignorance bordering on negligence. Get a clue. Or resign. Aus can not afford your ignorance.
451,2020-02-09,"@MichaelEMann tells Aus reality of #climatechange - will they listen to him or a PM coal puppet ""No amount of fire suppression or back burning thats going to get you out of the problem - we have already seen what 1 D warming does to Australia imagine 4 "" "
452,2020-02-09,Could we add community driven art to combat poverty in climate change affected areas of the Southern United States ?
453,2020-02-09,When you’re are Woke as me you’ll only trust climate change predictions from black transsexuals. So Woke it hurts 
454,2020-02-09,This is stupid. @MiamiDolphins built their stadium in a swamp and hurricane alley. Even when no one lived in Florida hurricane came between July and November. They are saying climate change to cover their lack of planning. #boycottNFL
455,2020-02-09,"Interesting article on the different perspectives on climate change, and how each can bring useful insight and balance when we work together "
456,2020-02-09,"Your full of shit mate ""That striking number of dissenting scientists has been around for many years and dates back to a 1998 petition drive conducted under the auspices of a climate change skeptic named Arthur Robinson"" "
457,2020-02-09,Another award show telling each other how great they are and bashing our President and our country oh and the fake climate change that not one of them even follow fly private all over hypocrites in designer clothes that live in their own bubble
458,2020-02-09,"The shoulders that sold them out? Allowed the existence of billionaires, profit on healthcare, endless war, endless debt, stagnant wages, ignores climate change? Neolibs haven't been in streets a long time. These kids see more of rich people *ss then find shoulders to stand on."
459,2020-02-09,"Hey, just like climate change was. Guess they’re comparable after all."
460,2020-02-09,#stormciara has me thinking about the movie #thedaybeforetomorrow ......#climatechange #climatechangeisreal https://www.instagram.com/p/B8XFr1rAHgN/?igshid=1e3952cj5zfnn
461,2020-02-09,Sorry for the late notice but I really hope some of you can make it to https://facebook.com/events/121752362505671 Remember In-action is a political position saying its Ok for climate change to destroy us. ACT NOW! @Davidxvx @paulebruce @350nz @GenZeroNZ @350Pacific @WombleKiwi @DormouseRoared
462,2020-02-09,"Clearly you're out of touch, elitist. The majority of Canadians have more important issues than climate change."
463,2020-02-09,"Super stars they are. Covering all the important issues - drought, soil moisture, money flow to towns/communities, climate change "
464,2020-02-09,When will the focus shift after coal to methane and how will the cattle industry accept change? We are going to be forced into some very tough decisions very soon. A restriction on flights and air travel will be impacted very soon too. We are not prepared for this climate crisis.
465,2020-02-09,"For Washington? How about your own community, or even things that make a global impact, like climate change? He's not suggesting every kid should be required to be in the military."
466,2020-02-09,Climate change could be big with this coming USA election. 
467,2020-02-09,"""Climate change"" is the eternal Festivus present given to the millennial renter class from the Boomer plutocrats in exchange for taking everything else from them. Instead of being insulted, they get angry with anyone who threatens to take it away. It's all they've got folks."
468,2020-02-09,Standing and staring at it now! My phone camera just can't do it justice!
469,2020-02-09,"24,000 young adults in Iowa did their homework, studied the candidates and chose the vision of the future they wanted for themselves - their parents failed them on climate change and gun control - failed them in providing an opportunity for a better life - they chose @AndrewYang"
